Tweet,Target 1,Stance 1,Target 2,Stance 2,Test/Train/Dev
"#Cruz: ""Donald, the last couple of days, has been a little rattled"" by competition from Cruz. #DonaldTrump #TedCruz",Donald Trump,NONE,Ted Cruz,NONE,Train
Reagan WONagainstCarter NTas centristBT asOpp.ofLEFTRINOe! #Cruz ISopp. ofLEFTRINOe VS. Trmp=LEFTof Ctr.crassRomneyLike Establ.#TrumpTrain,Donald Trump,FAVOR,Ted Cruz,NONE,Train
@tgnoble You are mistaken. Most people wouldn't trust him with their children let alone their country. #TedCruz #Trump2016,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
#Cruz and #DonaldTrump. Two circle jerks that have no idea what the America people want. We don't like either of you!,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
I called it - no #Trump #Cruz ticket now This makes other options harder to win Nation #tcot #Trump2016 @realDonaldTrump Lane opens for est,Donald Trump,FAVOR,Ted Cruz,NONE,Train
@tedcruz trying 2 take every position of @realDonaldTrump #Cruz2016 is fake. He has already flipped on ethanol 2 fake Iowa voters #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
Why does it sound like some talk radio people thought that #Trump was supposed to set this up for #Cruz to win? @realDonaldTrump #trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
If Trump is a genuine conservative...a genuine conservative would not go after Cruz this way.-Rush Limbaugh #Trump2016 #Cruz2016,Donald Trump,AGAINST,Ted Cruz,NONE,Train
Trump didn't want to reveal his favorite Bible verse. I have one though. Phil. 4:13 #DonaldTrump #Hannity #TedCruz #RushLimbaugh,Donald Trump,NONE,Ted Cruz,NONE,Train
Which would you rather have? An attorney (#Cruz) or a job (#Trump)? Attorney's get paid whether they accomplish anything or not. #Trump2016,Donald Trump,NONE,Ted Cruz,NONE,Train
"#TedCruz is bugged that #SarahPalin may endorse fellow wacko bird #DonaldTrump. Odd, because she could walk to Ted's old house.",Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
Remember that leaked audio of #Cruz's manipulative strategy & ask yourself WHO was in the room....Big $$$  Don't be fooled!  Vote #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"#NastyLittleMan #Cruz said ""Reagan didn't spend 60yrs supporting Democrats"" Reagan was a Democratic until 1962 dip stick! #Trump2016 #Iowa",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
Then you have #TedCruz's equally nut job competition #DonaldTrump & all of his screwball impractical plans when he becomes Mad Dictator....,Donald Trump,NONE,Ted Cruz,AGAINST,Train
"#DonaldTrump & #TedCruz, 2 faves of GOP Clown Car rnowadays...thought of either one of them as Prez scares shit out of us rational people!",Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
"#Cruz2016 life long conservative or #Trump2016 life long liberal, who changed all of his beliefs overnight  Who should we vote for? #PJNET",Donald Trump,NONE,Ted Cruz,FAVOR,Train
@SarahPalinUSA Sarah I hope the rumor is true & You do endorse #Trump2016 what #Cruz & @glennbeck have said about you is disgusting!,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
I kinda liked #TedCruz until he startd being a dick. He looks too much like a snapping turtle to b prez anyway. #trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"Did @realDonaldTrump really just say #TedCruz can't call people liars? Joke coming from #DonaldTrump, biggest liar & name caller - Hypocrite",Donald Trump,FAVOR,Ted Cruz,NONE,Train
Question Trump's conservative bono fides:  Okay.  #TedCruz hiding his dual nationality for 43 years?  Meh... No worries.  #Trump2016,Donald Trump,NONE,Ted Cruz,AGAINST,Train
"NEWS:  Iowa Governor Branstad (R) calls Iowans to defeat #TedCruz ""big oil candidate"". He said Cruz ""very damaging to our state""  #Trump2016",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
@FoxNews I don't care about #TedCruz's temperament any more than #DonaldTrump's.  The least of our concerns.  Just beat Hillary.,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
"@ShepNewsTeam Who would want the endorsement of a nitwit like Sarah Palin?  Oh, right, nitwits like #DonaldTrump and #TedCruz",Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
I am very interested to see if Sarah Palin's endorsement of Donald Trump will hurt Ted Cruz #SarahPalin #DonaldTrump #TedCruz,Donald Trump,NONE,Ted Cruz,NONE,Train
Lmfao! Today is great.... The #Republican establishment are LIVID! #DonaldTrump & #TedCruz are all the talk & focus. Wow! An imploding party,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
#TedCruz let is good that you have shown your phony politician side to voters so that they are confused & vote 4 U in stead of #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"""Wow, what a coup 4 #SarahPalin 2 endorse #DonaldTrump over #TedCruz"" said nobody ever with a triple digit IQ Left of Attila the Hun.",Donald Trump,NONE,Ted Cruz,NONE,Train
Trump is high school kid running for ASB prez making promises he can't deliver bcuz no authority to make good. #Trump #DonaldTrump #Cruz,Donald Trump,NONE,Ted Cruz,NONE,Train
Maybe #TedCruz ends up running as VP with #DonaldTrump ? Imagine the Trump Cruz ticket jokes. Take the heat off Carnival Cruise for a bit.,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
#Trump2016 #Cruz2016 trump says he will be better for Christians/evangelicals...Cruz is an evangelical trump is an idiot,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
Yippeeee! The  kiss of death from #SarahPalin endorsing #DonaldTrump. #TedCruz is doing evangelical backflips. Sound off #Gabriel's trumpet!,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
@HillaryClinton has the endorsement of 12 current governors and 38 current senators. #TedCruz & #DonaldTrump have ZERO. What's that tell u?,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
WOW the #Cruzzies aka BENEDICT ARNOLD'S are in a World of Butt Hurt  #Trump2016 What did they EXPECT Trump is NO ONE 1 are they brain DEAD?,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
@HillaryClinton has the endorsement of 12 current Governors and 38 current Senators. #TedCruz & #DonaldTrump have ZERO. Whats that tell you?,Donald Trump,NONE,Ted Cruz,AGAINST,Train
"Why does #tedcruz not play up his wife @ Goldman Sachs, the Bush Admin/war with Iraq, & her support for a North American Union? #TrumpTrain",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
No I don't watch these people. I am very happy pretending they don't exist. #SarahPalin #DonaldTrump #TedCruz,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
VeryBad day for #TedCruz Iowa's governor wants him to lose + #SarahPalin endorses Trump + BristolPalin rips Cruz a new one=OUCH #DonaldTrump,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
Remember when #SarahPalin was saying similar things about good ole #JohnMcCain? No surprise she would support #DonaldTrump. #DumpTrump #Cruz,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
"@realJasonTor @DomusUSA How about classy #TedCruz-- even if @SarahPalinUSA endorsed #donaldtrump, Cruz still respects Palin's prior help",Donald Trump,NONE,Ted Cruz,FAVOR,Train
"Just saw the 1st episode of #TheCircus, and it's pretty good. @showtime has a pretty great line-up these days. #TedCruz #DonaldTrump #Bernie",Donald Trump,NONE,Ted Cruz,NONE,Train
#tedcruz you made a big mistake by aligning with @glennbeck Beck's nasty words toward Palin cost you her endorsement. #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"Cruz has 60% chance winning, Iowa Trump 35% and 5% chance someone else.-David French #Cruz2016 #Trump2016 #iacaucus",Donald Trump,NONE,Ted Cruz,NONE,Train
"The loathing between Cruz & Trump supporters is mind blowing, I'm voting for #Trump2016 but if I end up with #Cruz2016 that's ok, win win",Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
"At least #Cruz has genuine people in his crowds and not extras like #DonaldTrump. Those were the most forced ""wooos"" during #SarahPalin rant",Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
Cruzbots on suicide watch because the #CruzShip is sinking fast. Probably highest level of suicide watch I've seen yet! #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
#DonaldTrump is questioning #TedCruz temperament in #Congress! That's a big red flag that the mogul mouth doesn't understand conservatives!,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
@FoxNews @brithume Bcuz they know these two idiots can't win a general election.That said PLS vote for #TedTheCanadian #Trump2016 #Cruz2016!,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
#Trump #TrumpTrain @fox @megynkelly @brithume laughing so hard they they r trying to spin that #Trump +13 not winning by much over #Cruz,Donald Trump,FAVOR,Ted Cruz,NONE,Train
The political STDs commonly known as #TedCruz and #DonaldTrump are turning into an endemic of stupidity. Please use protection around repubs,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
"#TedCruz needs Glenn Beck like the Titanic needed another hole in the hull. Poor Ted, what did he do to deserve Beck? #Trump2016",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
@nathanielbumpo @MeOnAJourney @marklevinshow You're wrong about #Cruz Levin. He's owned and he's establishment. There! I said it! #trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
@Lawrence #TedCruz suggested VAT is just some very bad Canadian roots showing through....maybe trying to exceed #DonaldTrump worst hair day?,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
@Donkey_Feed @MormonDems Jimmy Carter supporters wanted to face off against Reagan in 1980. How did that work out? #Trump2016 #Cruz2016,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
"Sarah Palin endorses #DonaldTrump over his rival #TedCruz on, what proved 2 B, a very bad day 4 Cruz. We'll have analysis 4 u on #CNN",Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
"You're witnessing pure Mississippi genius folks, the best political twitter account on @twitter. #Iowa2016 #TedCruz #DonaldTrump #SarahPalin",Donald Trump,NONE,Ted Cruz,NONE,Train
"@FoxNews I am a #TedCruz and #DonaldTrump supporter,  but I am getting much closer to a Cruz vote after today. I still like Trump,  but...",Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
"#Trump2016 Cruz said Reagan would never write checks to #democrat, does #Cruz know Reagan used to BE a democrat? So yes, #Reagan did.",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"Thank you, Michael Gerson, for demonstrating conclusively where your loyalties lie: Not With The American People. #Trump2016 #Cruz2016",Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
A Vote for Raphael Cruz  a fake Canadian-Cuban trying to pass as a White is a vote for Amnesty #tedcruz #trump2016 #deport,Donald Trump,AGAINST,Ted Cruz,NONE,Train
@LadyConservativ Raphael Cruz is a fake Canadian-Cuban trying to pass as a White American VOTE TRUMP #tedcruz #trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"January 2016 Sarah Palin again sells her soul in exchange for relevancy, power. Partners with liberal leaning Trump. #TedCruz #DonaldTrump",Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
"We can forgive #TedCruz for being controlled by his donors. Hate the game, not the playa.  But we can't make him POTUS, #Iowa.  #Trump2016",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
#Cruz will be an unbending double talking idealog like #Obama just coming from the other direction. No give & take. Stalemate.  #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"Dear Republicans - Immigration is EVERYTHING. If Texas goes blue from influx of aliens, then game over. Forever. #TRUMP #Cruz #TrumpTrain",Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
"Trump Town Hall Norwalk, Iowa Jan 20th 2016 |Tells #Iowa #Cruz Duel Citizen while serving in Senate & #Cruz's Finance forgets #Trump2016",Donald Trump,NONE,Ted Cruz,NONE,Train
Lets ship #DonaldTrump #SarahPalin #TedCruz to #Planet9 so they can create their demented society at their own moronic pace.,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
Sarah carries three banners: 1) Conservative 2) Evangelical 3) Tea Party In Chess thats considered CheckMate #CruzULose #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"Hope all you #Cruzzies are happy. Establishment attacking Palin, as they did in '08, along with Dems. Now you are to. PROUD? #Trump2016",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
I don't know many GOP voters who would agree with #DonaldTrump that #TedCruz is worse than Hilary Clinton,Donald Trump,NONE,Ted Cruz,NONE,Train
"#Progressives shoved #ethanol scam down our throats, & Trump promises to out-Obama Obama & increase federal subsidy!   #Trump2016 #Cruz2016",Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
#TedCruz is a ..... LAWYER LAWYER LAWYER LAWYER LAWYER LAWYER LAWYER ....period. His 'conservative' rhetoric is courtroom speak #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"Bob Dole Warns of Cataclysmic Losses With #TedCruz, & Says #DonaldTrump Would Do Better @SarahPalinUSA sharing the #booze with Bob #trump",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"FEC ALRDYsaid Trump lying abt#Cruz loan disclos.BC was transparent, NEVERhid,was onSen.filings,add'l form miss common!#DumpTrump #TrumpTrain",Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
#SarahPalin backed #DonaldTrump over #TedCruz because she found it that Cruz and his buddies were weasels that tried to smear her!,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
@mofopolitics #SarahPalin backed #DonaldTrump over #TedCruz because she found out that Cruz and his buddies were weasels that smeared her,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
NEW POLL! Which of the following will Glenn Beck's #TedCruz endorsement speech likely include? #Trump2016 #Trump,Donald Trump,NONE,Ted Cruz,NONE,Train
#BobDole's in support of #DonaldTrump over #TedCruz..wow Donald's been getting support from everywhere lately.Very interesting.#Election2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
GLEN BECK HATES #DONALDTRUMP so he has come out 4#Cruz! He has no credibility! He's been running acting like an idiot! Got fired from Fox,Donald Trump,NONE,Ted Cruz,FAVOR,Train
#hannity #Cruz will not be president. THERE AREN'T ENOUGH OF SPECIFIC VOTERS TO WIN THE GENERAL. HRC will move middle #Trump2016 can too/WIN,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
"""@bradleygay: #TedCruz is reeling off lies about #DonaldTrump faster than you can say Sean #Hannity.  Holy smokes."" He is going for broke.",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"In #GOP Poker, #TedCruz calls #DonaldTrump CRAZY Angry uneducated #SarahPalin endorsement with CRAZY Angry uneducated #GlennBeck endorsement",Donald Trump,NONE,Ted Cruz,NONE,Train
Score: #Trump + Palin +John Wayne  =Victory whereas #Cruz + Duck Dynasty + Congressman-Gov who hates .@SenTedCruz =10% loss to #Trumptrain,Donald Trump,NONE,Ted Cruz,AGAINST,Train
"#TedCruz won in Texas as #TeaParty fave.  Tea Party fave,  #SaraPalin goes to #DonaldTrump . What does that say about Tea Party?",Donald Trump,NONE,Ted Cruz,NONE,Train
#DonaldTrump or #TedCruz wins their nomination republicans will LOSE HUGE throughout country w/ legislative power they have. #Bernie2016,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
Score: Trump + Palin +John Wayne + Chuck Yeager =Victory whereas Cruz + Duck Dynasty + Beck-Gov who hates #Cruz =10% loss to #Trumptrain,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
@rossr122 @NRO Shows #Cruz2016 & #Rubio2016 are more for their money than the USA! Proves they want to be president to help them! #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"@realDonaldTrump Attacking #Cruz personally is a liberal playbook tactic. Supporting the expansion"" of ""Ethanol, pure pandering. #trump2016",Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
@seanhannity #Cruz2016 because #Trump2016 will forget who evangelicals are after the election confusing them with the 2 Corinthians #Hannity,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
"Consider this. What would   #Trump Mini-me #TedCruz do if he got elected and then, no longer had #DonaldTrump to copy and follow?",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
If any other candidate was born n Canada 2 a Canadian mom & Cuban dad @tedcruz wuld attack & tear them apart #Palin #Trump2016 #Cruz #Trump,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"So @realDonaldTrump stoops to lies, 3rd grade insults and 4 letter word vocab when exposed.  Your POTUS? Really?   #Trump2016 #Cruz2016",Donald Trump,AGAINST,Ted Cruz,NONE,Train
If #DonaldTrump wins Republican nomination it will be cataclysmic votes for the #GOP in house & senate same for #TedCruz Good. #FeelTheBern,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
#TedCruz class act says he still supports Palin after her switcheroo to #Trump2016 Most pols wouldn't do that @ericbolling #wakeupamarica,Donald Trump,NONE,Ted Cruz,FAVOR,Train
#TedCruz class act says he still supports Palin after her switcheroo to #Trump2016 Most pols wouldn't do that @ericbolling #WakeUpAmerica,Donald Trump,NONE,Ted Cruz,FAVOR,Train
"Instead of accusing his rival of personifying 'NY Values,' #TedCruz just should call a spade a spade? Read: ""#DonaldTrump is a crypto-Jew"".",Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
Why don't #Cruzers support Ben Carson? Carson's policies are closest to God. I want a tough leader. Actions stronger than words! #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
So #Cruz attack that #Trump2016 is an estab candidate bc elites starting to back him is actually a reverse elite tactic to make Trump tank?,Donald Trump,NONE,Ted Cruz,AGAINST,Train
Why does Jeb! spend $ attacking Rubio instead of #Trump2016 or #Cruz? Are his buddies planning on taking down the Donald? #yuge #pjnet,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
"Pay attention! With all the businesses moving to Mexico, #Cruz would create the North American Union deal. #economy #Trump2016",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
An independent conservative deciding btw #TedCruz & #Trump2016 could say that #TedCruz2016 is clear and Trump is not + could turn out a RINO,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
"@MTP Hey folks! As much as I hate to admit it, #DonaldTrump is right about #TedCruz. You have to make deals with @NancyPelosi & @HarryReid.",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
#specialreport tells us Establishment HATES #tedCruz THAT IS Y WE WANT #CRUZ  #DonaldTrump admits he will make deals w/ them! #wakeupAmerica,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
@StumpforTrump @DanScavino #Cruz messed up when he laughingly stated that he would not be taking 'legal advice' from #DonaldTrump.,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
You National Review liars didn't have any probs pushing RINO cucks on us on TV for decades. @realDonaldTrump #TrumpTrain #Trump2016 #TedCruz,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
Since when is being conservative about winning elections and then holding hands with democrats? @GOP can go to hell. #Trump2016 #Cruz2016,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
"#DonaldTrump wants to play dirty, he's making fun of #TedCruz's looks. I guess that leaves the field open for jokes about Trump's hair.",Donald Trump,AGAINST,Ted Cruz,NONE,Train
#DonaldTrump is attacking #TedCruz's appearance because there's no dirt on Cruz to dig up. Trump uses it as a last resort!,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
"#DonaldTrump is so clueless, he talks of ""making deals"" like he's playing Monopoly. I hope they nominate #TedCruz 2 make 'em shit! #UnitBlue",Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
"@nytimes  Easy. All 3 suck. The Republican Party, Ted Cruz & Donald Trump. They were made for each other. #TedCruz #DonaldTrump #GOP",Donald Trump,NONE,Ted Cruz,NONE,Train
"Is a group of Chickenhawks called a ""Wussy"", #TedCruz #MarcoRubio #DonaldTrump .... Yup, a wussy. Big words, threats, and others blood.",Donald Trump,NONE,Ted Cruz,FAVOR,Train
So very funny @maddow. The nutty @GOP base is swinging at each other - squaring off and in one corner is #TedCruz in the other #DonaldTrump,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
@jonnans @Denise9532 So what your telling me no one in Washington will work with #TedCruz U Walked right into that one #TrumpTrain rolling,Donald Trump,NONE,Ted Cruz,NONE,Train
We all think #DonaldTrump is a joke. But on Twitter he gets at least 500 mentions for everyone next candidate #TedCruz gets. #Unstoppable ?,Donald Trump,AGAINST,Ted Cruz,NONE,Train
"""True Conservatives"" convinced us they were on our side but betrayed us for big $.  Remember that every time #Cruz speaks.  #Trump2016 #TCOT",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"Media freakout over #Trump2016 & #Cruz rise. Give it up. Voters will choose, not establishment GOP and pundits. @NBCNews @CBSNews @abcnews",Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
Any country that elects serial felon Hillary Clinton I don't want to live in. #Trump2016 #Cruz2016 #christie2016 #Huckabee Rubio not sure.,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
The son of Mark Levin's fiance works 4 Cruz? Mark doesn't disclose that as he viciously attacks Trump?? WTF Mark??? #Trump2016 #tedcruz,Donald Trump,NONE,Ted Cruz,NONE,Train
"If it came down to a choice, I'd take #DonaldTrump over #TedCruz or #MarcoRubio. Conservatives legislate morality & that's scary",Donald Trump,NONE,Ted Cruz,FAVOR,Train
What's sad about this election cycle for #potus is that America was ready for a third/opposition party. #tcot #Trump2016 #Cruz2016 #Paul2016,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
Please forgive me if I speak harshly of #SarahPalin #DonaldTrump #TedCruz I do not know them as people. It's their public personas I detest,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
#TedCruz says if elected #DonaldTrump will cut deals with #Democrats last time I checked it's called a #compromise .Dems are US #citizens..,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"@DavidLimbaugh I'll only detest you until the Primaries are over, then I'll think you might be smart again.  #Trump2016 #Cruz2016",Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
"#TedCruz says #DonaldTrump is what's wrong with the system. ""He's not a #Canadian. We do it differently there. We're more polite""",Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
"#TedCruz , a #1trickpony goes against #Trump2016, a man who says without thought believing he knows best thanks to daddies money.WeAllLose",Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
"The dummies at Nat Review just lumped #tedcruz in w/ Establishment. On behalf Trump Nation, THANK YOU DUMMIES!  #trump2016 @realDonaldTrump",Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
#Republicans don't seem to be talking about who's the BEST candidate. They're talking about who's the WORST #TedCruz #DonaldTrump,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
@C0nservativeGal @ChristiChat Those who voted for Obama are supporting #Trump2016. #TedCruz cant get that kind of support & for good reason!,Donald Trump,NONE,Ted Cruz,AGAINST,Train
"Vote it's ur civic right. Check the candidates records, then decide. Check their deeds...#Election2016 #TedCruz #Trump2016 #GOP",Donald Trump,NONE,Ted Cruz,NONE,Train
"Obama WONT VISIT Flint Michigan!O's #EPA KILLS&MAIMS/COVERUP 6Mos Children,Women Family Black Hispanic Latinos Asian!#DonaldTrump #TedCruz",Donald Trump,NONE,Ted Cruz,NONE,Train
After row with Cruz and NR expect Trump to pivot leftward to appeal to non-conservative voters.  #Cruz2016   #Trump2016,Donald Trump,NONE,Ted Cruz,NONE,Train
"If George Stephanopoulos interviewed himself, would he find he is a left wing liberal hack working for the Clintons? #Cruz2016 #Trump2016",Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
Has #Cruz ever gotten anything done that needed to be done?  Love his rhetoric..  Rhetoric doesn't change things..   #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"Has #Cruz ever gotten anything done that needed to be done?  Love his rhetoric, but rhetoric hasn't change a damn thing.. We Need #Trump2016",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"Man, anyone else see eerie similarities between the emotion & blind faith of #Trump2016 supporters & those of Obama in 2008? #Cruz2016",Donald Trump,NONE,Ted Cruz,FAVOR,Train
I never really listen to @rushlimbaugh much but thought I'd tune in for his opinion. Very fair accounting of #TedCruz and #DonaldTrump. Thx!,Donald Trump,NONE,Ted Cruz,NONE,Train
Sounds like a politician they will probably screw you like a politician! No #Rubio no #Cruz no #Bush give me the straight talker #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"Next time you hear #DonaldTrump give a speech, substitute the word 'Rome' every time he says 'America'.  Caesar Trumpus. #TedCruz2016",Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
"@tedcruz ANYONE who ""tries"" 2 manipulate you with FEAR instead of talking about #JobCreation is BULLSHITTING U bigtime #Trump2016 #TedCruz",Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
"I used to like #Cruz in the beginning, but now every time I see & listen to him speak I can see the BS flowing from his lips. #Trump2016",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
