Tweet,Target 1,Stance 1,Target 2,Stance 2,Test/Train/Dev
"You may hate Trump, but this week he destroyed Ted Cruz's candidacy this week. Well played Donald. #TedCruz #DonaldTrump #Republican",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
Was literally in #TrumpTower in Chicago last night. Got kicked out for having too much fun. That sealed my #TedCruz vote. #Chiraq,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
"Looking to #DonaldTrump & #TedCruz to represent my ""values"" is like seeking marital advise from Charlie Sheen & Larry King. #NYCValues",Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
Listen #TedCruz good #Christian 's don't lie your borrowed  $$ from a bank your wife worked at and now a 3rd loan #IowaCaucus #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
#DonaldTrump will continue the ruin of this country. He's no different than the current #president; he just claims to be.   #Cruz2016,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
#GOP diplomacy: invade & carpet bomb first...try diplomacy only as a last resort. Diplomacy = weakness. #DonaldTrump #TedCruz et al.,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
"We r at a crossroad. Move ahead in the world with diplomacy or elect a #DonaldTrump, #TedCruz, or #MarcoRubio & face constant war & turmoil",Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
"Explain to me how Obama's alleged birth in Kenya was such a problem, but Ted's actual birth in Canada is not! #Cruz2016 #Trump2016",Donald Trump,NONE,Ted Cruz,AGAINST,Train
"Thought of #TedCruz as President is truly scary, maybe even more so than that of #DonaldTrump as Prez! Have we become a nation of imbeciles?",Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
@TrumpNH @realDonaldTrump #TedCruz #Trump2016  100 people? I'm joining the Cruz Campaign. He's not talk. Cruz stands for a united Jerusalem!,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
@MWPolitics wouldn't #Cruz2016 connections with #Trump2016 help him instead of hurt him? Don't think ads would work well. #immigration,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
I told all you #TedCruz2016 folks #DonaldTrump would go after you as polls got close. Do you really think either would be VP to the other?!,Donald Trump,NONE,Ted Cruz,NONE,Train
#DonaldTrump is on a Twitter storm right now lol!!!  In a few seconds he's gonna reveal #TedCruz is Satans brother.  Game on! Lol,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
#TedCruz unifies with steady patience. #DonaldTrump unifies by stirring up anger. Which candidate is best for the country? Steadiness. #ccot,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
Only bc #TedCruz is even worst shit than #DonaldTrump doesn't means Trump stop being shit #DumpTrump,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
The #TedCruz-#DonaldTrump war that's going on right now is a perfect example of a conflict where I hope both sides can lose.,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
.@realDonaldTrump Sorry dude. The BS lies/attacks means no more co-equal support.Working for @tedcruz until #iacaucus  #TedCruz #DonaldTrump,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
.@realDonaldTrump supported PARTIAL BIRTH abortion. What moderate/conservative ever did that? ...just like Obama. #Cruz2016 #tcot #trump2016,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
"If I were to put my $$ on something I'd bet on a #TedCruz surge in coming weeks, maybe even overtaking #DonaldTrump.   But what do I know.",Donald Trump,NONE,Ted Cruz,FAVOR,Train
Mark Levin to #Trump--Either cut the crap - your Cruz accusations - or you will lose lots and lots of conservatives. #Trump2016 #Cruz2016,Donald Trump,NONE,Ted Cruz,NONE,Train
"This clash between #Cruz supporters & #TrumpThumpers was inevitable...  We're conservative, you're reality show groupies.",Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
"At Tea Party convention, #DonaldTrump gets boos from #TedCruz supporters after attacks on bank loans, contributions",Donald Trump,AGAINST,Ted Cruz,NONE,Train
and the hits just keep on coming....  #DonaldTrump Says #TedCruz 'Was a Canadian Citizen Up Until 15 Months Ago' People - 5 hours ago,Donald Trump,NONE,Ted Cruz,NONE,Train
Ted Cruz is married to Goldman Sachs. His wife Heidi is a Goldman Sachs VP! He is the definition of SHILL! #TedCruz #DonaldTrump,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
I've never met a person thinking of voting for #tedcruz don't believe the lies everyone I know voting #Trump #TrumpTrain landslide,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"If HolyRoller #TedCruz engages #DonaldTrump in MUTUALLY ASSURED DESTRUCTION, it paves way for Establishment pick & cements Cruz as Player.",Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
@Flintlox @tedcruz Wow what a brilliant and well thought out retort NOT Your wimp Trump is falling apart about now..#Cruz2016 #trumptards,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
I believe #TedCruz and #DonaldTrump both have serious personality disorders and they're running for #POTUS  AND people love them? Sick.,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
@realDonaldTrump #Cruz is Duck Hunting With  a Rake! New Yorkers Stood Strong Deminstrated Togetherness Throughout This Country #Trump2016 !,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"It's like I let these #Cruz-fugees into my Twitter ""country"" and now the sleeper cell has awakened and is attacking me. #Trump2016",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"@MicheleBachmann #Trump already promoted it Michele. #Cruz is unoriginal, unauthentic, typical politician/Heidi hidden agenda. #Trump2016",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"Ted Cruz may have problem with 'New York values', buthe sure does not have a pronlem with his New Yourk donors. #DonaldTrump #TedCruz2016",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
@marklevinshow Oh Holy One Who Are You 2 Tell #Trump What 2 Do #Cruz Is Going Down Just Another Mouth Piece 4 Establishment #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
#Cruz never ran a Business #Cruz isn't a Businessman  #Cruz is a Lawyer #Cruz is a Politician America doesn't need either #Trump2016 #Iowa,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
#DonaldTrump is imploding and showing his psychotic side. Definitely not a liberal I want with a hand on the red button. #Cruz #tcot #PJNET,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
@benshapiro The sheer number of tweets you have dedicated to this subject make clear how damaging #Cruz's remarks were. #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
@benshapiro The sheer number of tweets you've dedicated to this subject make clear how damaging #Cruz's remarks were.   #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
@benshapiro The sheer number of tweets you've dedicated to this subject make clear how damaging #Cruz's remarks were.  #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"difference between #DonaldTrump &  #TedCruz <<>thinks NY Values bad #Trump from NY,both dangerous for the USA both #gopfail,both HYPOCRITES",Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
"It's very hard for #TedCruz to mount an effective attack on #DonaldTrump. Trump has no shame, and most of his followers are fanatics",Donald Trump,AGAINST,Ted Cruz,NONE,Train
"The #trumpites aren't voting for Trump, they're voting for their idea of Trump. It's delusional. #Trump2016 #TedCruz @RNC Hope I'm wrong.",Donald Trump,NONE,Ted Cruz,NONE,Train
"I'm sick of seeing ppl bash #Trump & praise #Cruz ! Cruz just says what you want 2 hear...Trump tells truth, no apologies #Repect #Trump2016",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
#DonaldTrump attacking #TedCruz will win you NO friends among conservatives. You're being misdirected. Make a slight course correction,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
"#DonaldTrump finally said something I agree with: ""#TedCruz is a nasty man! Nobody likes him!"" So true! Cruz has a total lack of charisma!",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"Trump missed a $53.1M bond payment 12/08 which led to bankruptcy filing, bond holders WEREN'T paid. #TedCruz @tedcruz #DonaldTrump",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
Want to make #America great again? Rejoin the Commonwealth. Her Majesty #QueenElizabethII will outlive #Trump2016. Not to mention #Cruz2024.,Donald Trump,NONE,Ted Cruz,AGAINST,Train
@glennbeck @realDonaldTrump @oreillyfactor Still keeping this fake tweet up there? Lies beget lies...and more lies. No #cruz #Trump2016,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
@tedcruz campn ad uses 16yr old interview w/ @realDonaldTrump 2 show his changed views #Cruz2016 views have changed last month #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
As candidates rise in polls Vetting can expose extreme hypocrisy damaging integrity #Cruz should have been prepared #tcot #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"Obama was Born in Kenya, Not Qualified to be POTUS  Replace Kenya with Canada, is Obama Qualified   #Cruz @marklevin Hypocrisy  #Trump2016",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
@azblonde2015 & #Cruz is such a HYPOCRITE! Mister Political Calcualtion. Iowa is smarter than that! Another Politician! #trump #trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
#DonaldTrump2016 #TedCruz2016 #RandPaul2016 #BenCarson2016  Any of above or combination thereof! May GOD lead them! Turn this ship around!,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
"#Trump2016 Ames #IA Hope #Trump releases his parent's BCs, Mother's naturalization & challenges the rest #Cruz rejected FOIA for his info",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"if you need a loan, and could get a loan from Goldman Sachs, would you take the loan? #TrumpTrain #DemDebate #Cruz",Donald Trump,NONE,Ted Cruz,NONE,Train
"#TedCruz #DonaldTrump Time for a real ""debate"" Put Cruz&Trump into the Octogon, let them duke it out.  Who'd be the first to bite a gonad?",Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
It's refreshing to see three people running for President that aren't batshit crazy. #DemDebate #TedCruz #DonaldTrump #BenCarson,Donald Trump,AGAINST,Ted Cruz,NONE,Train
"#Donaldtrump demands an apology from #tedcruz for his comments about NY. Where's his apology for calling Iowans ""stupid""?  Such a hypocrite",Donald Trump,AGAINST,Ted Cruz,NONE,Train
These comments coming from the #DemDebate are great!! We can clearly see who is the party of morons #TedCruz #DonaldTrump are our only hope!,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
#DonaldTrump paid #TedCruz a great compliment by saying you can't make deals with him.Sticking to one's principals this country needs now.,Donald Trump,NONE,Ted Cruz,NONE,Train
"#RushLimbaugh gets phone call from Jewish financial masters ...turns on #Trump2016 and #TedCruz2016... ""I don't like either of them""",Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
"@DefendingtheUSA  Ted is ""preaching""; Ted doesn't believe what he's saying, that's why he sounds fake -- it is fake.  #Trump2016  #Cruz2016",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
Rush: #GOP E Knows they can't force #TedCruz to make deals b./c Cruz is committed to his Values; they know #Trump2016 WILL make deals #PJNET,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
@ienceladus @DefendingtheUSA @fcwic1 #Trump2016 #Cruz2016 cCearly you know absolutely nothing about Cruz. Your words do describe Trump.,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
Donald Trump is a 2016 version of Ross Perot and will guarantee a Hillary Clinton victory.  #TrumpTrain #Trump2016 #TedCruz,Donald Trump,AGAINST,Ted Cruz,NONE,Train
"#Cruz is a real smooth talker alright....combination of politician, lawyer with preacher thrown in. It sounds like all BS to me. #Trump2016",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
Let's see if Donal Trump  or Ted Cruz  said anything about Martin Luther King Today....Yeah they probably don't care. #DonaldTrump #TedCruz,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
#DonaldTrump said nobody likes #TedCruz imagine MY shock that there's something I agree with Trump on.,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
Flint water crisis.That's expected under republic government. Who needs regulations? #GOP #TedCruz #DonaldTrump #Hillary2016 #BernieSanders,Donald Trump,AGAINST,Ted Cruz,NONE,Train
"""2016 Iowa Republican Presidential Caucus - #Trump 34%, #Cruz 28% (Gravis Marketing/One America News 1/11-1/12)"" #IowaCaucus #Trump2016",Donald Trump,NONE,Ted Cruz,NONE,Train
@Johnatsrs1949  Yes. Vote everyone out including #TedCruz ! No place for Canadian Cruz and other Puppets of Big donors! #TrumpTrain,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"#Cruz: ""Donald, the last couple of days, has been a little rattled"" by competition from Cruz. #DonaldTrump #TedCruz",Donald Trump,NONE,Ted Cruz,NONE,Train
Reagan WONagainstCarter NTas centristBT asOpp.ofLEFTRINOe! #Cruz ISopp. ofLEFTRINOe VS. Trmp=LEFTof Ctr.crassRomneyLike Establ.#TrumpTrain,Donald Trump,FAVOR,Ted Cruz,NONE,Train
@tgnoble You are mistaken. Most people wouldn't trust him with their children let alone their country. #TedCruz #Trump2016,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
#Cruz and #DonaldTrump. Two circle jerks that have no idea what the America people want. We don't like either of you!,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
I called it - no #Trump #Cruz ticket now This makes other options harder to win Nation #tcot #Trump2016 @realDonaldTrump Lane opens for est,Donald Trump,FAVOR,Ted Cruz,NONE,Train
@tedcruz trying 2 take every position of @realDonaldTrump #Cruz2016 is fake. He has already flipped on ethanol 2 fake Iowa voters #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
Why does it sound like some talk radio people thought that #Trump was supposed to set this up for #Cruz to win? @realDonaldTrump #trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
If Trump is a genuine conservative...a genuine conservative would not go after Cruz this way.-Rush Limbaugh #Trump2016 #Cruz2016,Donald Trump,AGAINST,Ted Cruz,NONE,Train
Trump didn't want to reveal his favorite Bible verse. I have one though. Phil. 4:13 #DonaldTrump #Hannity #TedCruz #RushLimbaugh,Donald Trump,NONE,Ted Cruz,NONE,Train
Which would you rather have? An attorney (#Cruz) or a job (#Trump)? Attorney's get paid whether they accomplish anything or not. #Trump2016,Donald Trump,NONE,Ted Cruz,NONE,Train
"#TedCruz is bugged that #SarahPalin may endorse fellow wacko bird #DonaldTrump. Odd, because she could walk to Ted's old house.",Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
Remember that leaked audio of #Cruz's manipulative strategy & ask yourself WHO was in the room....Big $$$  Don't be fooled!  Vote #Trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"#NastyLittleMan #Cruz said ""Reagan didn't spend 60yrs supporting Democrats"" Reagan was a Democratic until 1962 dip stick! #Trump2016 #Iowa",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
Then you have #TedCruz's equally nut job competition #DonaldTrump & all of his screwball impractical plans when he becomes Mad Dictator....,Donald Trump,NONE,Ted Cruz,AGAINST,Train
"#DonaldTrump & #TedCruz, 2 faves of GOP Clown Car rnowadays...thought of either one of them as Prez scares shit out of us rational people!",Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
"#Cruz2016 life long conservative or #Trump2016 life long liberal, who changed all of his beliefs overnight  Who should we vote for? #PJNET",Donald Trump,NONE,Ted Cruz,FAVOR,Train
@SarahPalinUSA Sarah I hope the rumor is true & You do endorse #Trump2016 what #Cruz & @glennbeck have said about you is disgusting!,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
I kinda liked #TedCruz until he startd being a dick. He looks too much like a snapping turtle to b prez anyway. #trump2016,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
"Did @realDonaldTrump really just say #TedCruz can't call people liars? Joke coming from #DonaldTrump, biggest liar & name caller - Hypocrite",Donald Trump,FAVOR,Ted Cruz,NONE,Train
Question Trump's conservative bono fides:  Okay.  #TedCruz hiding his dual nationality for 43 years?  Meh... No worries.  #Trump2016,Donald Trump,NONE,Ted Cruz,AGAINST,Train
"NEWS:  Iowa Governor Branstad (R) calls Iowans to defeat #TedCruz ""big oil candidate"". He said Cruz ""very damaging to our state""  #Trump2016",Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
@FoxNews I don't care about #TedCruz's temperament any more than #DonaldTrump's.  The least of our concerns.  Just beat Hillary.,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
"@ShepNewsTeam Who would want the endorsement of a nitwit like Sarah Palin?  Oh, right, nitwits like #DonaldTrump and #TedCruz",Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
